1, 100, 0.6923
2, 100, 0.5477
3, 100, 0.67
4, 100, 0.5437
5, 100, 0.6347
6, 100, 0.5239
7, 100, 0.6046
8, 100, 0.5111
9, 100, 0.5744
10, 100, 0.495
11, 100, 0.5552
12, 100, 0.4737
13, 100, 0.5327
14, 100, 0.4375
15, 100, 0.4977
16, 100, 0.4032
17, 100, 0.458
18, 100, 0.3801
19, 100, 0.4305
20, 100, 0.3648
21, 100, 0.4076
22, 100, 0.3164
23, 100, 0.3598
24, 100, 0.2889
1, 300, 0.8102
2, 300, 0.6798
3, 300, 0.789
4, 300, 0.6982
5, 300, 0.7695
6, 300, 0.6947
7, 300, 0.7522
8, 300, 0.6847
9, 300, 0.7339
10, 300, 0.6721
11, 300, 0.7215
12, 300, 0.6633
13, 300, 0.7037
14, 300, 0.6487
15, 300, 0.6904
16, 300, 0.6437
17, 300, 0.6805
18, 300, 0.6303
19, 300, 0.6671
20, 300, 0.6207
21, 300, 0.6531
22, 300, 0.6085
23, 300, 0.6424
24, 300, 0.5968
1, 500, 0.8458
2, 500, 0.7346
3, 500, 0.8311
4, 500, 0.7591
5, 500, 0.8203
6, 500, 0.7596
7, 500, 0.8081
8, 500, 0.7562
9, 500, 0.7966
10, 500, 0.7525
11, 500, 0.7879
12, 500, 0.7429
13, 500, 0.7744
14, 500, 0.7364
15, 500, 0.7659
16, 500, 0.7282
17, 500, 0.7563
18, 500, 0.7201
19, 500, 0.7464
20, 500, 0.713
21, 500, 0.7378
22, 500, 0.7054
23, 500, 0.7312
24, 500, 0.7008
1, 700, 0.8637
2, 700, 0.7596
3, 700, 0.858
4, 700, 0.7899
5, 700, 0.8503
6, 700, 0.794
7, 700, 0.8366
8, 700, 0.7923
9, 700, 0.8293
10, 700, 0.7902
11, 700, 0.8201
12, 700, 0.7818
13, 700, 0.8085
14, 700, 0.7748
15, 700, 0.8025
16, 700, 0.7717
17, 700, 0.7969
18, 700, 0.7665
19, 700, 0.7887
20, 700, 0.7596
21, 700, 0.7798
22, 700, 0.7534
23, 700, 0.7732
24, 700, 0.7469
1, 900, 0.8761
2, 900, 0.7745
3, 900, 0.8685
4, 900, 0.8065
5, 900, 0.8615
6, 900, 0.8116
7, 900, 0.8496
8, 900, 0.8118
9, 900, 0.8431
10, 900, 0.8051
11, 900, 0.8357
12, 900, 0.8029
13, 900, 0.8267
14, 900, 0.7954
15, 900, 0.8179
16, 900, 0.7885
17, 900, 0.8119
18, 900, 0.7876
19, 900, 0.8071
20, 900, 0.7823
21, 900, 0.8001
22, 900, 0.7769
23, 900, 0.7951
24, 900, 0.77
1, 1100, 0.8862
2, 1100, 0.7926
3, 1100, 0.8832
4, 1100, 0.827
5, 1100, 0.8748
6, 1100, 0.8268
7, 1100, 0.8646
8, 1100, 0.8291
9, 1100, 0.8588
10, 1100, 0.8222
11, 1100, 0.8498
12, 1100, 0.8186
13, 1100, 0.8434
14, 1100, 0.814
15, 1100, 0.838
16, 1100, 0.8105
17, 1100, 0.8293
18, 1100, 0.8034
19, 1100, 0.8231
20, 1100, 0.8009
21, 1100, 0.8169
22, 1100, 0.795
23, 1100, 0.8105
24, 1100, 0.7883
1, 1300, 0.89
2, 1300, 0.7989
3, 1300, 0.8884
4, 1300, 0.8346
5, 1300, 0.8802
6, 1300, 0.8386
7, 1300, 0.8704
8, 1300, 0.8369
9, 1300, 0.8653
10, 1300, 0.8351
11, 1300, 0.8598
12, 1300, 0.8302
13, 1300, 0.8538
14, 1300, 0.8272
15, 1300, 0.8476
16, 1300, 0.8219
17, 1300, 0.8412
18, 1300, 0.8181
19, 1300, 0.8372
20, 1300, 0.8142
21, 1300, 0.8304
22, 1300, 0.8101
23, 1300, 0.8262
24, 1300, 0.8064
1, 1500, 0.8953
2, 1500, 0.8118
3, 1500, 0.8943
4, 1500, 0.8462
5, 1500, 0.8859
6, 1500, 0.8494
7, 1500, 0.8787
8, 1500, 0.8462
9, 1500, 0.8705
10, 1500, 0.8459
11, 1500, 0.8673
12, 1500, 0.8435
13, 1500, 0.8627
14, 1500, 0.8378
15, 1500, 0.8561
16, 1500, 0.8355
17, 1500, 0.8515
18, 1500, 0.8307
19, 1500, 0.8468
20, 1500, 0.8267
21, 1500, 0.8413
22, 1500, 0.8244
23, 1500, 0.8377
24, 1500, 0.8205
1, 1700, 0.9009
2, 1700, 0.8224
3, 1700, 0.9006
4, 1700, 0.8572
5, 1700, 0.8915
6, 1700, 0.8599
7, 1700, 0.8864
8, 1700, 0.8589
9, 1700, 0.8809
10, 1700, 0.8565
11, 1700, 0.8757
12, 1700, 0.8541
13, 1700, 0.8718
14, 1700, 0.8495
15, 1700, 0.8653
16, 1700, 0.8452
17, 1700, 0.8616
18, 1700, 0.842
19, 1700, 0.855
20, 1700, 0.8376
21, 1700, 0.8494
22, 1700, 0.8337
23, 1700, 0.8447
24, 1700, 0.8284
1, 1900, 0.9076
2, 1900, 0.8349
3, 1900, 0.9063
4, 1900, 0.8657
5, 1900, 0.8987
6, 1900, 0.8685
7, 1900, 0.8955
8, 1900, 0.8685
9, 1900, 0.8902
10, 1900, 0.8651
11, 1900, 0.8844
12, 1900, 0.8634
13, 1900, 0.8789
14, 1900, 0.8611
15, 1900, 0.876
16, 1900, 0.8579
17, 1900, 0.8718
18, 1900, 0.8526
19, 1900, 0.8669
20, 1900, 0.8502
21, 1900, 0.8636
22, 1900, 0.8496
23, 1900, 0.8589
24, 1900, 0.844
1, 2100, 0.9115
2, 2100, 0.8416
3, 2100, 0.9118
4, 2100, 0.8711
5, 2100, 0.9066
6, 2100, 0.8743
7, 2100, 0.9021
8, 2100, 0.8763
9, 2100, 0.8968
10, 2100, 0.8728
11, 2100, 0.8901
12, 2100, 0.8695
13, 2100, 0.8851
14, 2100, 0.8688
15, 2100, 0.8822
16, 2100, 0.867
17, 2100, 0.8792
18, 2100, 0.8629
19, 2100, 0.8748
20, 2100, 0.8589
21, 2100, 0.8719
22, 2100, 0.8574
23, 2100, 0.8671
24, 2100, 0.8523
1, 2300, 0.9144
2, 2300, 0.8502
3, 2300, 0.9162
4, 2300, 0.8781
5, 2300, 0.9127
6, 2300, 0.8826
7, 2300, 0.9075
8, 2300, 0.8832
9, 2300, 0.9024
10, 2300, 0.8806
11, 2300, 0.8959
12, 2300, 0.8781
13, 2300, 0.8922
14, 2300, 0.8767
15, 2300, 0.8901
16, 2300, 0.8739
17, 2300, 0.8862
18, 2300, 0.8717
19, 2300, 0.8823
20, 2300, 0.8686
21, 2300, 0.879
22, 2300, 0.8661
23, 2300, 0.875
24, 2300, 0.8603
1, 2500, 0.9175
2, 2500, 0.8556
3, 2500, 0.9197
4, 2500, 0.8836
5, 2500, 0.916
6, 2500, 0.8868
7, 2500, 0.9111
8, 2500, 0.8873
9, 2500, 0.9064
10, 2500, 0.8861
11, 2500, 0.8989
12, 2500, 0.8825
13, 2500, 0.897
14, 2500, 0.8811
15, 2500, 0.8945
16, 2500, 0.8799
17, 2500, 0.8902
18, 2500, 0.8766
19, 2500, 0.8872
20, 2500, 0.8733
21, 2500, 0.8832
22, 2500, 0.8714
23, 2500, 0.882
24, 2500, 0.8684
1, 2700, 0.92
2, 2700, 0.8595
3, 2700, 0.9212
4, 2700, 0.8848
5, 2700, 0.9184
6, 2700, 0.8893
7, 2700, 0.9134
8, 2700, 0.8917
9, 2700, 0.9103
10, 2700, 0.89
11, 2700, 0.904
12, 2700, 0.8865
13, 2700, 0.9008
14, 2700, 0.8856
15, 2700, 0.898
16, 2700, 0.8852
17, 2700, 0.8948
18, 2700, 0.882
19, 2700, 0.8905
20, 2700, 0.8771
21, 2700, 0.8867
22, 2700, 0.8743
23, 2700, 0.8845
24, 2700, 0.8723
1, 2900, 0.9226
2, 2900, 0.8629
3, 2900, 0.9247
4, 2900, 0.8869
5, 2900, 0.9199
6, 2900, 0.8921
7, 2900, 0.916
8, 2900, 0.8943
9, 2900, 0.9117
10, 2900, 0.8933
11, 2900, 0.9077
12, 2900, 0.8903
13, 2900, 0.9037
14, 2900, 0.8893
15, 2900, 0.9014
16, 2900, 0.8882
17, 2900, 0.8965
18, 2900, 0.8846
19, 2900, 0.8936
20, 2900, 0.8813
21, 2900, 0.8901
22, 2900, 0.878
23, 2900, 0.8875
24, 2900, 0.8763
1, 3100, 0.9246
2, 3100, 0.8648
3, 3100, 0.9256
4, 3100, 0.89
5, 3100, 0.9218
6, 3100, 0.895
7, 3100, 0.9173
8, 3100, 0.8966
9, 3100, 0.9129
10, 3100, 0.8961
11, 3100, 0.9097
12, 3100, 0.8927
13, 3100, 0.9052
14, 3100, 0.8898
15, 3100, 0.9029
16, 3100, 0.889
17, 3100, 0.8988
18, 3100, 0.8865
19, 3100, 0.8965
20, 3100, 0.8843
21, 3100, 0.893
22, 3100, 0.88
23, 3100, 0.8888
24, 3100, 0.8773
1, 3300, 0.9258
2, 3300, 0.8691
3, 3300, 0.9287
4, 3300, 0.8934
5, 3300, 0.9247
6, 3300, 0.8983
7, 3300, 0.9203
8, 3300, 0.9015
9, 3300, 0.9171
10, 3300, 0.9005
11, 3300, 0.9134
12, 3300, 0.8988
13, 3300, 0.9088
14, 3300, 0.8934
15, 3300, 0.9056
16, 3300, 0.8929
17, 3300, 0.9024
18, 3300, 0.8912
19, 3300, 0.9003
20, 3300, 0.8875
21, 3300, 0.8947
22, 3300, 0.8833
23, 3300, 0.8929
24, 3300, 0.8822
1, 3500, 0.9281
2, 3500, 0.8723
3, 3500, 0.9306
4, 3500, 0.8982
5, 3500, 0.9271
6, 3500, 0.9015
7, 3500, 0.9228
8, 3500, 0.9051
9, 3500, 0.9206
10, 3500, 0.9046
11, 3500, 0.9182
12, 3500, 0.9047
13, 3500, 0.9135
14, 3500, 0.8991
15, 3500, 0.91
16, 3500, 0.8975
17, 3500, 0.9071
18, 3500, 0.895
19, 3500, 0.9042
20, 3500, 0.8925
21, 3500, 0.8988
22, 3500, 0.8883
23, 3500, 0.8968
24, 3500, 0.8875
1, 3700, 0.9302
2, 3700, 0.8748
3, 3700, 0.9322
4, 3700, 0.9011
5, 3700, 0.9296
6, 3700, 0.9043
7, 3700, 0.9253
8, 3700, 0.9063
9, 3700, 0.9236
10, 3700, 0.9071
11, 3700, 0.9206
12, 3700, 0.9067
13, 3700, 0.9158
14, 3700, 0.905
15, 3700, 0.9135
16, 3700, 0.901
17, 3700, 0.9106
18, 3700, 0.8992
19, 3700, 0.9071
20, 3700, 0.8968
21, 3700, 0.9042
22, 3700, 0.8932
23, 3700, 0.9002
24, 3700, 0.8904
1, 3900, 0.932
2, 3900, 0.8773
3, 3900, 0.9333
4, 3900, 0.9034
5, 3900, 0.9314
6, 3900, 0.9087
7, 3900, 0.9277
8, 3900, 0.9084
9, 3900, 0.9249
10, 3900, 0.9095
11, 3900, 0.9221
12, 3900, 0.9087
13, 3900, 0.9178
14, 3900, 0.906
15, 3900, 0.9154
16, 3900, 0.9042
17, 3900, 0.9131
18, 3900, 0.9023
19, 3900, 0.9104
20, 3900, 0.9007
21, 3900, 0.9082
22, 3900, 0.8975
23, 3900, 0.9041
24, 3900, 0.8934
1, 4100, 0.9326
2, 4100, 0.8792
3, 4100, 0.9342
4, 4100, 0.9042
5, 4100, 0.9325
6, 4100, 0.909
7, 4100, 0.9271
8, 4100, 0.9099
9, 4100, 0.9258
10, 4100, 0.9112
11, 4100, 0.9232
12, 4100, 0.9094
13, 4100, 0.9192
14, 4100, 0.9083
15, 4100, 0.9178
16, 4100, 0.9071
17, 4100, 0.9155
18, 4100, 0.9049
19, 4100, 0.9127
20, 4100, 0.9028
21, 4100, 0.9107
22, 4100, 0.8994
23, 4100, 0.9067
24, 4100, 0.8976
1, 4300, 0.9336
2, 4300, 0.8814
3, 4300, 0.937
4, 4300, 0.9066
5, 4300, 0.9338
6, 4300, 0.912
7, 4300, 0.9297
8, 4300, 0.9126
9, 4300, 0.9267
10, 4300, 0.9125
11, 4300, 0.9244
12, 4300, 0.9098
13, 4300, 0.9202
14, 4300, 0.9079
15, 4300, 0.9179
16, 4300, 0.9076
17, 4300, 0.9164
18, 4300, 0.9056
19, 4300, 0.914
20, 4300, 0.904
21, 4300, 0.9112
22, 4300, 0.9007
23, 4300, 0.9078
24, 4300, 0.8987
1, 4500, 0.9362
2, 4500, 0.8825
3, 4500, 0.938
4, 4500, 0.9093
5, 4500, 0.9348
6, 4500, 0.9137
7, 4500, 0.9321
8, 4500, 0.9152
9, 4500, 0.9292
10, 4500, 0.9145
11, 4500, 0.9266
12, 4500, 0.9119
13, 4500, 0.9222
14, 4500, 0.9106
15, 4500, 0.9201
16, 4500, 0.9095
17, 4500, 0.9186
18, 4500, 0.9067
19, 4500, 0.9152
20, 4500, 0.9065
21, 4500, 0.9138
22, 4500, 0.9054
23, 4500, 0.9119
24, 4500, 0.9029
1, 4700, 0.9372
2, 4700, 0.8842
3, 4700, 0.9374
4, 4700, 0.9092
5, 4700, 0.9363
6, 4700, 0.9148
7, 4700, 0.9333
8, 4700, 0.916
9, 4700, 0.9291
10, 4700, 0.9153
11, 4700, 0.9263
12, 4700, 0.9118
13, 4700, 0.9242
14, 4700, 0.9113
15, 4700, 0.9205
16, 4700, 0.9097
17, 4700, 0.9189
18, 4700, 0.9083
19, 4700, 0.9164
20, 4700, 0.9071
21, 4700, 0.9157
22, 4700, 0.9056
23, 4700, 0.9125
24, 4700, 0.9038
1, 4900, 0.9387
2, 4900, 0.8862
3, 4900, 0.9393
4, 4900, 0.9112
5, 4900, 0.9384
6, 4900, 0.9149
7, 4900, 0.933
8, 4900, 0.9173
9, 4900, 0.9306
10, 4900, 0.917
11, 4900, 0.9266
12, 4900, 0.914
13, 4900, 0.9247
14, 4900, 0.9116
15, 4900, 0.9215
16, 4900, 0.9114
17, 4900, 0.9198
18, 4900, 0.9095
19, 4900, 0.9177
20, 4900, 0.9081
21, 4900, 0.9166
22, 4900, 0.9072
23, 4900, 0.9138
