0, -23.8057035159, 0.932330827068
1, -19.9011480125, 0.93984962406
2, -19.4084142859, 0.947368421053
3, -19.2653934178, 0.954887218045
4, -19.1280184507, 0.93984962406
5, -19.031187773, 0.93984962406
6, -18.9781359583, 0.93984962406
7, -18.9246302678, 0.947368421053
8, -18.9016265377, 0.947368421053
9, -18.8893298612, 0.947368421053
10, -18.9071820202, 0.947368421053
11, -18.947951996, 0.947368421053
12, -18.9871613578, 0.93984962406
13, -19.0343822514, 0.93984962406
14, -19.0799855411, 0.93984962406
15, -19.1372017391, 0.93984962406
16, -19.2033765088, 0.93984962406
17, -19.265202218, 0.93984962406
18, -19.3285069526, 0.93984962406
19, -19.3877846535, 0.93984962406
20, -19.4531082069, 0.93984962406
21, -19.5231953784, 0.93984962406
22, -19.5890566945, 0.93984962406
23, -19.6547568178, 0.93984962406
24, -19.7163932936, 0.93984962406
25, -19.781948678, 0.93984962406
26, -19.8506223652, 0.93984962406
27, -19.9155802106, 0.93984962406
28, -19.9799094371, 0.93984962406
29, -20.0405390199, 0.93984962406
30, -20.1040443964, 0.93984962406
31, -20.1698534016, 0.93984962406
32, -20.2324182455, 0.93984962406
33, -20.2942288819, 0.93984962406
34, -20.3527299984, 0.93984962406
35, -20.4135045333, 0.93984962406
36, -20.4761128466, 0.93984962406
37, -20.5358630889, 0.93984962406
38, -20.5948501627, 0.93984962406
39, -20.650873827, 0.93984962406
0, -23.8057035159, 0.932330827068
1, -19.9011480125, 0.93984962406
2, -19.4084142859, 0.947368421053
3, -19.2653934178, 0.954887218045
4, -19.1280184507, 0.93984962406
5, -19.031187773, 0.93984962406
6, -18.9781359583, 0.93984962406
7, -18.9246302678, 0.947368421053
8, -18.9016265377, 0.947368421053
9, -18.8893298612, 0.947368421053
10, -18.9071820202, 0.947368421053
11, -18.947951996, 0.947368421053
12, -18.9871613578, 0.93984962406
13, -19.0343822514, 0.93984962406
14, -19.0799855411, 0.93984962406
15, -19.1372017391, 0.93984962406
16, -19.2033765088, 0.93984962406
17, -19.265202218, 0.93984962406
18, -19.3285069526, 0.93984962406
19, -19.3877846535, 0.93984962406
20, -19.4531082069, 0.93984962406
21, -19.5231953784, 0.93984962406
22, -19.5890566945, 0.93984962406
23, -19.6547568178, 0.93984962406
24, -19.7163932936, 0.93984962406
25, -19.781948678, 0.93984962406
26, -19.8506223652, 0.93984962406
27, -19.9155802106, 0.93984962406
28, -19.9799094371, 0.93984962406
29, -20.0405390199, 0.93984962406
30, -20.1040443964, 0.93984962406
31, -20.1698534016, 0.93984962406
32, -20.2324182455, 0.93984962406
33, -20.2942288819, 0.93984962406
34, -20.3527299984, 0.93984962406
35, -20.4135045333, 0.93984962406
36, -20.4761128466, 0.93984962406
37, -20.5358630889, 0.93984962406
38, -20.5948501627, 0.93984962406
39, -20.650873827, 0.93984962406
40, -20.7087847702, 0.93984962406
41, -20.7682301999, 0.932330827068
42, -20.8251298335, 0.932330827068
43, -20.8813004061, 0.932330827068
44, -20.9348028079, 0.932330827068
45, -20.9899269799, 0.932330827068
46, -21.0463815173, 0.932330827068
47, -21.1005456118, 0.932330827068
48, -21.1540302105, 0.932330827068
49, -21.2050971562, 0.932330827068
50, -21.2575938285, 0.932330827068
51, -21.3112744245, 0.932330827068
52, -21.3628765266, 0.932330827068
53, -21.4138527054, 0.932330827068
54, -21.4626246819, 0.932330827068
55, -21.5126818631, 0.932330827068
56, -21.5638135188, 0.932330827068
57, -21.61304504, 0.932330827068
58, -21.6617031477, 0.932330827068
59, -21.7083400729, 0.932330827068
