
0.0, -92.1885750145, 0.0
0.1, -18.8893298612, 0.947368421053
0.2, -21.4012485359, 0.93984962406
0.3, -31.2502572956, 0.924812030075
0.4, -35.5461810294, 0.947368421053
0.5, -55.9823129123, 0.932330827068
0.6, -46.8152573646, 0.932330827068
0.7, -58.6526124024, 0.932330827068
0.8, -25.3387466641, 0.947368421053
0.9, -57.7642832044, 0.93984962406
1.0, -57.8293409382, 0.932330827068
0.0, -92.1885750145, 0.0
0.01, -24.7468282351, 0.93984962406
0.02, -21.6952442458, 0.947368421053
0.03, -20.6534889009, 0.947368421053
0.04, -20.1739263032, 0.947368421053
0.05, -19.9029377933, 0.947368421053
0.06, -19.6964904739, 0.947368421053
0.07, -19.4970872159, 0.947368421053
0.08, -19.2934555738, 0.947368421053
0.09, -19.0856414314, 0.947368421053
0.1, -18.8893298612, 0.947368421053
1.0, -57.8293409382, 0.932330827068
2.0, -129.958746576, 0.917293233083
3.0, -151.603976615, 0.902255639098
4.0, -159.953980495, 0.917293233083
5.0, -169.484378505, 0.924812030075
6.0, -115.018374555, 0.947368421053
7.0, -141.553393779, 0.93984962406
8.0, -115.497676034, 0.954887218045
9.0, -127.990510135, 0.93984962406
8.0, -115.495656597, 0.954887218045
8.0, -115.499710284, 0.954887218045
8.0, -115.493651896, 0.954887218045
